ds,yhat,yhat_lower,yhat_upper
2022-02-07,40405.999030344734,28081.24487973357,52319.835862525935
2022-02-08,40267.0320080935,27213.86552527531,51849.31767656573
2022-02-09,40355.313359376996,28798.050131043296,53409.00656550095
2022-02-10,40174.8930535262,28252.005864708644,52318.32430446078
2022-02-11,40144.65783728801,28235.055735500253,52895.49620583475
2022-02-12,40081.8627191563,28315.520885568098,51479.72863507451
2022-02-13,40046.813555595254,27210.40960814895,52234.43098593123
2022-02-14,40108.59249602226,27208.36925168661,51922.18132143788
2022-02-15,39995.9957213229,27453.526476156403,51861.0356381679
2022-02-16,40096.64141948513,27087.59412972978,52084.04604370172
2022-02-17,39915.301526687406,27896.091940041642,51692.15368627644
2022-02-18,39871.96210013983,27712.850953731097,51941.048223971484
2022-02-19,39785.31266768956,27414.809495329075,51643.1391491788
2022-02-20,39717.37730496533,29209.67175560334,51245.193471847226
2022-02-21,39739.18079548656,27574.05206318103,51012.66037378755
2022-02-22,39581.62112834805,27712.7385343987,51135.52344620391
2022-02-23,39634.50826439045,26934.149368479375,51794.46590796165
2022-02-24,39404.824795438435,27231.180318164752,52168.88281171702
2022-02-25,39314.715506246364,26879.92699995637,51606.88550025016
2022-02-26,39184.90831155811,27961.14371704068,51153.895808418325
2022-02-27,39079.28136788302,26482.643032209904,50954.89565838911
2022-02-28,39070.47162541738,26812.631883414117,51041.24667700681
2022-03-01,38890.697789718244,27221.724423008498,51154.9276337737
2022-03-02,38930.75909366943,26711.1761102572,50855.54316536363
2022-03-03,38698.266685235234,26235.243934138056,50043.49448283187
2022-03-04,38615.615498264335,26717.330846759873,50757.682250279635
2022-03-05,38503.39958773069,26305.722624270646,50541.61566220246
2022-03-06,38424.9858744227,26737.32977072134,50831.27808513595
2022-03-07,38452.14134205499,26505.347417456735,51089.55447548187
2022-03-08,38315.88607259949,25215.545691727068,51072.55875917382
2022-03-09,38405.53259241191,26005.02956926032,50177.34158875717
2022-03-10,38226.967089840866,25539.627397072967,49795.58251833508
2022-03-11,38200.678846604525,25378.786699644133,50249.81507615958
2022-03-12,38145.23910417385,25707.22320476784,50405.44343396803
2022-03-13,38121.94236676576,26567.379584034476,50359.132053442336
2022-03-14,38200.50311473947,26155.795316866523,50147.83508584803
2022-03-15,38109.978180402366,25217.50393140355,50701.23835519895
2022-03-16,38237.87312364762,26210.35535301182,50867.29505119716
2022-03-17,38088.48609500039,25703.779977681952,49868.90749427801
2022-03-18,38080.99357892377,26722.209303755535,49890.37161817429
2022-03-19,38032.97747108261,25199.968311355104,50008.33435055338
2022-03-20,38005.10495846152,25731.0023340372,50838.00522996545
2022-03-21,38066.852924415056,24779.01152243107,50856.45960111642
2022-03-22,37947.44619802885,25851.54453040519,48974.7321836657
2022-03-23,38034.96740037411,26095.021388878562,50344.10470122548
2022-03-24,37834.69165689019,25613.82432275505,49641.76041972832
2022-03-25,37767.150724810825,25962.052011378833,50248.48238901988
2022-03-26,37651.62651682253,24914.672244228543,49061.26370536985
2022-03-27,37550.78637489544,26026.72244449318,49979.82930970302
2022-03-28,37536.35303456487,25605.9759645644,49578.00821648941
2022-03-29,37339.98011620978,25042.82705403057,49284.29328913289
2022-03-30,37352.29266901316,25299.682782037653,50066.779070709454
2022-03-31,37081.148015209204,25193.900953676748,49469.6820158772
2022-04-01,36949.62357040414,23536.81885292309,49725.027675811114
2022-04-02,36779.43383516743,25579.64152577333,48601.22528386856
2022-04-03,36635.491148983965,24312.98055964854,47795.42731603069
2022-04-04,36591.505322137804,24668.08501445256,49430.236761703825
2022-04-05,36380.795171585036,24631.001380790785,48762.11142850788
2022-04-06,36395.27320906356,24148.690047018357,48622.12781248684
2022-04-07,36143.66062830873,23542.782801898942,47734.548191313166
2022-04-08,36049.440592767656,22965.34642640779,47767.41683515551
2022-04-09,35934.25314858656,23407.66164225823,46996.68237637369
2022-04-10,35862.44711398807,24073.188912884925,48365.54802280725
2022-04-11,35906.6844675925,24343.188816818405,47935.475317858625
2022-04-12,35798.77016278333,23301.826466490016,47496.021027768205
2022-04-13,35928.668429826204,23352.858308936324,48184.07210924908
2022-04-14,35802.76174762997,23421.913628739945,47536.60653969236
2022-04-15,35841.85946356687,23874.70433186722,46981.76018144773
2022-04-16,35864.65791564582,23606.132326844152,47731.78011142845
2022-04-17,35932.365670198,23215.865405416032,48468.8408501256
2022-04-18,36114.38742058296,23584.90854859687,48673.19550582133
2022-04-19,36139.23731324739,23632.02411402709,47933.72542472161
2022-04-20,36393.64047897125,23868.254093481228,48560.342582826546
2022-04-21,36380.87660865918,25051.50648733129,48575.0869206869
2022-04-22,36518.87021700063,23564.56581120683,48214.87601258972
2022-04-23,36623.72718671966,25387.188129807433,49102.56796603812
2022-04-24,36754.42908260879,23734.0069987282,48919.6883258024
2022-04-25,36978.5768548101,24976.697706603274,49701.367832799326
2022-04-26,37023.35302420184,25682.689525673424,49244.10580767449
2022-04-27,37274.65975454313,25694.13263815719,50059.36867785715
2022-04-28,37235.48561691398,24465.808176552906,48803.65030202879
2022-04-29,37324.00502492608,26064.2562758994,49416.413300390144
2022-04-30,37357.109656617715,25023.352568940005,49899.121227496435
2022-05-01,37395.08347162547,24326.85777187854,49433.42483180039
2022-05-02,37507.31345554846,25020.465474427143,50526.41774626551
2022-05-03,37423.206075703594,25667.23709953687,50038.219523979315
2022-05-04,37531.26809814136,24884.594782601416,49626.382108276644
2022-05-05,37337.40613562789,25257.383941573284,50638.746591418705
2022-05-06,37262.95074420394,24785.831915856237,49068.81543015197
2022-05-07,37128.106446635546,24045.87911493587,49349.228755751625
2022-05-08,36996.54151899729,24464.907974376507,49206.47123533165
2022-05-09,36941.012002660325,24492.97617325095,47987.55081554114
2022-05-10,36694.1922934391,24757.14592204643,49314.2806696093
2022-05-11,36647.67329621848,24998.186014472427,48733.65765763833
2022-05-12,36310.18475859318,23312.953197612518,48393.689232121345
2022-05-13,36105.54968770055,23959.899912114393,49042.7137566534
2022-05-14,35856.07409973709,24431.00728740719,48303.86806802325
2022-05-15,35627.08754234956,23049.178967254607,47511.53466989701
2022-05-16,35492.530144580676,23985.961280897183,47514.04642232702
2022-05-17,35185.75949179946,22875.22048220107,46327.148105234315
2022-05-18,35098.53888737263,22785.95685615475,47620.74924077264
2022-05-19,34739.26380106501,22612.679482108815,46867.63889778372
2022-05-20,34530.93420395024,21726.018019621755,46468.24386820655
2022-05-21,34294.575451342505,21701.31014155564,46846.66698563645
2022-05-22,34093.82220043024,22390.708349466804,46134.77755615285
2022-05-23,34000.55982658684,21111.726847282167,46183.1930699691
2022-05-24,33745.795045709136,21365.379703034592,45798.86384848723
2022-05-25,33718.715460941596,21517.052034160257,46166.23267410902
2022-05-26,33424.992790212986,20352.033052045397,44677.06344882379
2022-05-27,33284.835289128445,21982.955163209783,45030.77989525159
2022-05-28,33116.48976618461,21683.787731371805,45420.85416819822
2022-05-29,32980.90539731303,20680.79333774839,45577.95839312426
2022-05-30,32947.45157345298,21195.714051516094,45133.16650960203
2022-05-31,32744.859370144473,21018.483961536076,45560.27252529188
2022-06-01,32760.344410423357,19768.835205505635,44696.69894980954
2022-06-02,32497.964155522197,20344.388429728144,45677.10710279136
2022-06-03,32376.713688611475,20556.025079766205,44675.732862389625
2022-06-04,32214.059251098464,19694.230139200445,43780.20344689851
2022-06-05,32070.620943215596,19502.0917115244,43166.91315074677
2022-06-06,32015.89638975498,19263.740587134074,43810.17498291567
2022-06-07,31779.19489951474,19472.147447490228,44379.29103891302
2022-06-08,31748.740200865024,19613.404993089807,43822.23232473879
2022-06-09,31429.99545931874,19310.138210356792,43251.46426369777
2022-06-10,31243.71565237444,19177.16479309135,43074.08758797493
2022-06-11,31009.427878765815,19340.074226665365,43068.324644388274
2022-06-12,30790.052599348288,19270.87161429388,42587.565646956
2022-06-13,30657.559416814984,18965.71013231974,42872.37249983898
2022-06-14,30343.82889691503,19179.12263630197,42552.433510128816
2022-06-15,30239.680597930957,17841.31953385433,42409.94491272816
2022-06-16,29853.123148703926,18106.04469380944,42100.04993226447
2022-06-17,29607.33357359749,16759.584675839167,41595.79321183407
2022-06-18,29324.068492959315,16343.10656147123,40890.62159083635
2022-06-19,29068.222117997462,16101.54618520861,41469.181069100894
2022-06-20,28913.42638542504,16306.674929110715,41543.754842220565
2022-06-21,28592.86624100142,16294.778821382624,40718.430447732084
2022-06-22,28498.27147240045,16433.766186775592,40096.4310136117
2022-06-23,28138.141859605465,16277.696694320648,40453.70553463789
2022-06-24,27935.7134395453,15374.155897941246,39830.639255547416
2022-06-25,27712.36876802234,15118.382368427487,39905.29716773999
2022-06-26,27532.206004433225,15344.642889156674,39201.43511007761
2022-06-27,27467.661729156465,16292.565627154396,39226.49994886776
2022-06-28,27250.35974103802,14635.741122017516,39149.28316366995
2022-06-29,27270.14617246219,14984.997228303917,38823.29610850626
2022-06-30,27033.366359653344,15272.084360923289,39773.9130531629
2022-07-01,26960.889707723953,14544.120189216721,39097.46474881548
2022-07-02,26871.583696934857,14468.73856910292,39070.59641830895
2022-07-03,26826.949991673242,14870.79419409357,38606.255394785156
2022-07-04,26896.81562590895,15335.55375352482,39052.02613244763
2022-07-05,26810.249561067543,14263.899431832122,39031.12427690257
2022-07-06,26954.6630437981,15176.897781092073,38675.23319702296
2022-07-07,26834.14738763943,14102.573039061777,38557.993401044616
2022-07-08,26867.553752572676,14894.860056142805,39240.51257139966
2022-07-09,26872.014598309735,14836.273144958444,40029.43444793189
2022-07-10,26923.94149013035,15535.475222133276,39120.71435385788
2022-07-11,27075.77650349458,14580.33061634457,40155.15304483139
2022-07-12,27055.896374491243,14594.804025015826,39688.2980184902
2022-07-13,27251.39793910668,14984.408805480722,38661.58586236823
2022-07-14,27166.433202695043,14912.220525481971,40731.2514015379
2022-07-15,27220.27593209369,15229.993599153273,39044.435704668096
2022-07-16,27230.820020167987,15228.121432203247,39042.027191105226
2022-07-17,27259.222205782105,15419.177431886561,39762.254791299354
2022-07-18,27375.582267251822,15644.077131059701,39325.5042157656
2022-07-19,27309.831641527606,15731.043380526111,39035.814204403956
2022-07-20,27450.79003899699,15317.982365852711,40365.85275397081
2022-07-21,27304.44526657773,15055.81768217354,39203.161540835
2022-07-22,27291.962815208917,14869.109934112137,40105.47730584304
2022-07-23,27233.127199340848,14617.648111393975,40115.66575711419
2022-07-24,27190.92934335097,14900.798830739845,39261.05562538708
2022-07-25,27237.19476784755,15325.60528533054,38901.49546705425
2022-07-26,27103.425037740977,15237.672557716398,39428.43154877689
2022-07-27,27179.813382310327,14345.391610413932,39020.12772462825
2022-07-28,26973.490832403655,14762.537168296316,39732.99312289769
2022-07-29,26906.51032368156,14833.462662746004,39302.98934902375
2022-07-30,26799.271382230225,13386.853785821799,37863.82007828706
2022-07-31,26715.10003605676,13786.051411730452,38992.25601092082
2022-08-01,26725.878766329697,14923.07501355663,40054.345513702654
2022-08-02,26562.8987348412,14077.29621596256,38787.413959101155
2022-08-03,26615.894696131953,14381.698425991277,38340.62260745446
2022-08-04,26391.318179658134,14623.215724943004,39397.924217709806
2022-08-05,26310.355399116772,14040.450707041617,38245.585336495904
2022-08-06,26192.391314405857,13390.49040412564,38765.72251430467
2022-08-07,26099.633138437457,13781.954083092589,38134.524750611
2022-08-08,26102.78663435628,14415.398319160066,39455.8148027607
2022-08-09,25931.955900702287,13697.277704599206,37770.54305995548
2022-08-10,25975.725491918784,13180.595718343062,38076.911879084335
2022-08-11,25739.478925015574,13504.289895788363,38232.0862130931
2022-08-12,25643.45856897355,13352.317669204083,38467.37352435891
2022-08-13,25506.267000782547,14282.79680726063,38779.75041801605
2022-08-14,25389.521938653994,13461.031089950247,38186.003582909136
2022-08-15,25363.557111890914,13044.493243960791,37502.714064200714
2022-08-16,25158.339004066573,12088.483873027748,37098.53972326472
2022-08-17,25162.55780347779,13117.418453043956,38095.14976987652
2022-08-18,24881.94636033065,11863.56700250926,37978.60941118138
2022-08-19,24737.332164351104,12635.732663007124,36803.22410158606
2022-08-20,24548.12271030117,11467.174850795296,37051.803407261905
2022-08-21,24376.936901810903,12035.077609177584,36305.0190731086
2022-08-22,24295.275631060988,12516.37972790181,35997.457695669065
2022-08-23,24034.402461769027,11070.303819923029,36479.789654460124
2022-08-24,23984.393921078827,12242.037762296814,36536.00636910894
2022-08-25,23652.414514880747,11504.223994870928,35811.85867933063
2022-08-26,23460.7228970265,11807.84073888197,35858.31172099799
2022-08-27,23230.111033631467,11507.416822570282,35505.17828832045
2022-08-28,23024.49049718121,10707.141848992645,34467.31895605691
2022-08-29,22916.520476254176,9965.945408014535,35055.15917612926
2022-08-30,22638.449795250268,10683.841127397593,34530.96535290115
2022-08-31,22581.133692639603,10241.652879384174,35632.096274087125
2022-09-01,22252.281552319073,9918.788489455166,34207.4861938994
2022-09-02,22074.442902202136,10318.251342336724,34517.55283266768
2022-09-03,21868.434180964476,10130.542515704932,33695.70467501318
2022-09-04,21697.92082302406,8421.096549953487,34142.985789450526
2022-09-05,21635.049405659058,10153.505415360645,34317.868042016664
2022-09-06,21411.302048691206,9145.77714649376,33306.58924548976
2022-09-07,21416.53345240154,8548.096257221654,33486.54792129184
2022-09-08,21157.24615796646,10196.305888769275,33822.779314470485
2022-09-09,21054.610505668195,8895.867248413215,34119.462223715775
2022-09-10,20927.930750519034,8728.413149826407,34126.90197146384
2022-09-11,20839.27067391723,9238.632983138627,32917.53199588855
2022-09-12,20859.13209136236,8748.81816252473,32819.08956576289
2022-09-13,20717.357011924614,7820.075414238988,33419.44944892531
2022-09-14,20802.21235424916,9182.309494014591,32667.749852587032
2022-09-15,20618.711322265928,7782.764895731127,32540.538630888506
2022-09-16,20586.67648058577,8595.517930482772,32746.65981476521
2022-09-17,20524.24464444241,8975.864761099234,32720.72314813632
2022-09-18,20492.52571043179,7920.8280815717335,32668.34946978021
2022-09-19,20561.30778594751,8525.918772640493,32085.1894654395
2022-09-20,20459.978533775597,8744.811322343225,32823.807908164315
2022-09-21,20576.621026695524,8315.41350352255,33199.03045184037
2022-09-22,20416.33785394516,8872.680570202818,32632.750768334103
2022-09-23,20399.308418621637,8033.826128246731,33442.09837476784
2022-09-24,20344.279703980697,7333.865208554889,32656.58364057608
2022-09-25,20313.203057636816,8158.595350851254,33042.767698051306
2022-09-26,20376.91002140487,8359.993069965332,32043.467325924565
2022-09-27,20265.998020168805,8218.388858021477,32493.10037923628
2022-09-28,20369.88530136449,8626.253486145812,32528.918058534095
2022-09-29,20195.090130226825,7206.159389125484,32718.11874278576
2022-09-30,20163.24057104664,7829.247800230766,32831.40872913856
2022-10-01,20094.516608909442,7395.4206511750235,31795.45998126265
2022-10-02,20052.23867737712,7957.005594102116,32856.250660103506
2022-10-03,20108.49712959906,8273.236384666043,31528.04226302612
2022-10-04,19994.99492260344,8303.850189576491,32142.66911111486
2022-10-05,20102.064264316967,8315.568737629517,31683.01905536895
2022-10-06,19936.913445727794,8256.312782139716,31650.247309321843
2022-10-07,19921.611227017576,7783.178338179152,32795.61016129888
2022-10-08,19876.511359415745,7943.415049401552,32979.250818678935
2022-10-09,19864.831897893477,7271.794527118245,32449.481971886016
2022-10-10,19958.284175206005,7061.424280192787,31730.17444068484
2022-10-11,19887.923772155857,7209.63862705301,30957.7184655319
2022-10-12,20043.184027763116,7869.278093623588,32246.62348592295
2022-10-13,19930.147840147256,7352.340117504234,31896.871325727137
2022-10-14,19969.564402978496,7830.573591610265,31472.19335971919
2022-10-15,20051.36546659438,7556.100768024598,32467.651204779308
2022-10-16,20166.129808190115,7264.197667390591,32065.22844672636
2022-10-17,20383.91908058742,7354.710120283262,32099.18915073011
2022-10-18,20434.126294533715,7450.193545500359,32368.418704098007
2022-10-19,20704.56075193759,7770.901765704873,33014.58001432444
2022-10-20,20699.770641843712,7319.3579156737505,33233.050265125945
2022-10-21,20839.108378086174,8743.131950245734,32459.371379341643
2022-10-22,20940.23879782306,8903.430070306033,32648.0272642083
2022-10-23,21063.802315603352,8626.7913013066,33080.27125826583
2022-10-24,21279.12532309807,8574.88319714384,33442.61119717031
2022-10-25,21315.147648137256,8435.843219828317,33222.964294429155
2022-10-26,21559.525232116004,9989.415016525521,33703.087209043006
2022-10-27,21516.961602333016,9145.094670984145,33512.75304038552
2022-10-28,21607.27288784532,9521.082070522923,33374.06713579899
2022-10-29,21648.88644655731,9381.807880448408,34254.90392074107
2022-10-30,21703.485428612337,9834.223042354093,34277.874915061984
2022-10-31,21841.692073003967,9781.001275548035,34033.488394233915
2022-11-01,21793.960320188246,10193.124808723373,32896.54108865355
2022-11-02,21949.636909271077,9975.066391143315,35094.451777503666
2022-11-03,21815.245756713488,9472.147999204273,34070.884628429405
2022-11-04,21812.50176043222,9478.993245609867,34278.66397744977
2022-11-05,21761.755625649428,10147.51737055398,34847.26692945225
2022-11-06,21726.583653812417,9462.48483046773,33656.68169862369
2022-11-07,21779.416946676123,8710.429338697602,34910.931783831125
2022-11-08,21652.38225226857,9303.093284308332,33988.10020500149
2022-11-09,21736.315204014845,9501.12742585397,33618.17830367858
2022-11-10,21539.00222292649,9522.779736520506,34607.26194757796
2022-11-11,21483.158544535407,8844.545054378388,33382.63144811297
2022-11-12,21389.845088614915,9588.113601095889,33615.35327003159
2022-11-13,21323.039003316044,8415.442443368443,32983.80165368324
2022-11-14,21355.25296625798,9199.550439876264,32974.98556326772
2022-11-15,21218.375819156492,9059.420739895466,33904.72805330282
2022-11-16,21302.695344094598,8728.539537629005,33280.58293926986
2022-11-17,21115.15921158882,8344.09291652736,33067.16605046466
2022-11-18,21077.381031084045,8998.869358459948,32674.132119183894
2022-11-19,21009.09341378078,9360.2218578004,33119.26847667688
2022-11-20,20972.761816815648,9269.945689449429,32912.77683168388
2022-11-21,21039.252964715877,8978.219501596655,32734.255012095775
2022-11-22,20938.72895150546,9449.585010418105,32699.535754381646
2022-11-23,21059.726215054372,8810.799959049402,33010.804495149176
2022-11-24,20907.47370190778,8362.950545164318,32916.59850341997
2022-11-25,20901.95539699926,8584.987508298502,33000.03625012184
2022-11-26,20861.417380390136,8416.003479617935,32992.16801244618
2022-11-27,20847.031493648785,7717.973560390836,33782.80946846326
2022-11-28,20928.607838153494,8988.04152439537,31811.95434632461
2022-11-29,20835.52579619987,9657.735559908357,33250.55080623853
2022-11-30,20955.84155910809,9030.992148097102,32411.77352893291
2022-12-01,20794.62551625165,9240.712829621585,33327.51359284609
2022-12-02,20772.03398931997,7637.566343620378,33945.38791829524
2022-12-03,20706.815081114517,8563.382672021255,33319.84168997507
2022-12-04,20660.96064028384,7987.725473594892,32709.072666519194
2022-12-05,20705.39679984591,7973.307800492207,33116.02743890424
2022-12-06,20570.88332845946,7964.225705681054,32826.4868739113
2022-12-07,20647.080625592855,8659.950918786242,33078.61350493073
2022-12-08,20440.83883771917,8333.457359142722,33144.610834253544
2022-12-09,20374.214948254423,8446.070577843324,32764.631320335528
2022-12-10,20267.919185588216,8807.63291998959,32361.239662435575
2022-12-11,20185.90448727165,7366.209591537848,32716.700568599514
2022-12-12,20200.993326330943,7759.243539124459,32732.04652637994
2022-12-13,20045.71404439369,7591.287443572014,31563.34794473431
2022-12-14,20111.307430091365,7659.474296090318,32267.252942095896
2022-12-15,19905.95987233313,7849.511664729239,32215.66075592514
2022-12-16,19852.770683437422,7957.964706344322,32420.65541257941
2022-12-17,19773.156516103572,7131.790186439711,31888.56579591078
2022-12-18,19731.407981122647,7134.554760374555,32072.82450111476
2022-12-19,19800.293887621086,7358.398630730611,31304.437433341245
2022-12-20,19711.88607809969,7336.2620703883795,31518.96189344364
2022-12-21,19856.566109140498,7589.265610117372,32279.04016071066
2022-12-22,19741.27028660022,8241.702247912513,32464.326818712027
2022-12-23,19787.480488069326,7267.74705694874,32421.310402854637
2022-12-24,19814.663194441357,8248.936896971898,32817.645123298586
2022-12-25,19884.87100704907,7474.931560673339,33039.918398988055
2022-12-26,20068.400934509813,7711.403598185648,31869.20145247531
2022-12-27,20094.68100708542,7925.830422523359,32097.607007344825
2022-12-28,20351.34481662477,7843.300204086353,32170.849085989074
2022-12-29,20342.54864563591,7466.245654912106,32385.0835822032
2022-12-30,20487.03663209871,7926.421673741082,32885.32153809452
2022-12-31,20601.654320979404,7912.50268306038,32324.908681077704
2023-01-01,20746.02278218055,8687.333741628521,32919.289405687974
2023-01-02,20988.265516643427,9611.963103177924,33005.03773165663
2023-01-03,21055.957739605794,9003.90697078284,33460.27432862463
2023-01-04,21335.255821187977,9187.197741606,34104.94018411689
2023-01-05,21329.25993379949,8275.78659514645,32299.566583204967
2023-01-06,21456.11399042311,9341.845106602495,33901.14630965822
2023-01-07,21532.54215418863,9527.095477205694,33331.57922770147
2023-01-08,21618.53335284663,9353.864766791712,34295.098856496086
2023-01-09,21783.06562134772,9120.161273912077,33898.3758416364
2023-01-10,21755.039824069227,9612.170049154482,33234.92607036006
2023-01-11,21922.3808634358,9455.127178527773,34340.53439072718
2023-01-12,21790.36010775202,9549.218662986534,34318.97189934407
2023-01-13,21779.644144709633,9561.480372194694,34314.1529003617
2023-01-14,21709.77047510713,9392.690570564282,33297.19081098196
2023-01-15,21643.7631897435,8900.34051327167,34941.21149874113
2023-01-16,21653.78229285192,9250.13298382879,33446.90213744709
2023-01-17,21471.97824336583,7916.608672240967,34519.13388230546
2023-01-18,21489.51196350338,8547.396388221856,33573.736011094516
2023-01-19,21214.796253080036,7863.362604567174,33494.94402937854
2023-01-20,21113.615212175046,9415.453871504722,33344.82800955008
2023-01-21,20966.077981023416,9481.646041045477,32954.42939219613
2023-01-22,20837.61476194807,9349.496392133573,32911.05521991375
2023-01-23,20802.417728400702,8587.46303485056,32611.400784865134
2023-01-24,20594.246451762836,7707.314871711699,32356.4823499539
2023-01-25,20605.410136475384,8695.028403849097,33740.39308262972
2023-01-26,20344.98361668392,7966.441908517311,32784.10613325541
2023-01-27,20236.76509656181,8224.630325851604,33321.308012881294
2023-01-28,20102.67869830243,7375.324263383064,32832.46400640761
2023-01-29,20007.336814445545,7530.247248171708,32471.114438370303
2023-01-30,20023.657330287653,6786.302688925276,32942.23920802615
2023-01-31,19883.70809890741,7246.263725278404,31702.660464830475
2023-02-01,19977.73911536459,7917.678440906733,32044.38999330448
2023-02-02,19812.457905834202,7307.4608275452165,31255.583159743077
2023-02-03,19809.05441413917,7596.465123467105,31832.14936451896
2023-02-04,19786.67653646014,7034.097757626088,31706.697875236263
2023-02-05,19807.069228944332,7467.846869863314,32952.376701992776
2023-02-06,19940.270082773928,6822.262887242706,32690.40047030301
2023-02-07,19915.53154092034,7867.470954781659,32395.886402960685
2023-02-08,20120.42802111545,7537.539111598862,31799.016294618672
2023-02-09,20059.20136745823,7567.96427998068,31802.578033371934
2023-02-10,20150.848968431168,7523.744567986657,32388.665297821968
2023-02-11,20212.653951604312,7709.078704815957,32373.47540431656
2023-02-12,20304.868893106555,8825.786670948475,32711.035248137014
2023-02-13,20496.44474587028,8023.39755383698,32952.9836112598
2023-02-14,20515.9743001202,9143.1079668734,32695.549087533258
2023-02-15,20750.80793370309,9243.254476101398,32719.463840538938
2023-02-16,20705.394935407312,9195.028469594148,32879.90206644264
2023-02-17,20799.35497055264,8548.183277238846,34054.35669042773
2023-02-18,20850.979693746627,8066.948403387441,33997.81647615364
2023-02-19,20921.876886448812,8905.538748419118,32980.60787986043
2023-02-20,21082.650079595398,9215.842110087982,32933.73542075652
2023-02-21,21063.784510329297,8791.480229121596,33963.59189096033
2023-02-22,21254.69893974103,8458.853315005052,33220.817559107185
2023-02-23,21162.018565583858,8249.790599752443,33615.36344286258
2023-02-24,21207.575673933097,9274.740875867676,33501.66419403079
2023-02-25,21211.840172163986,7758.099672173844,33940.02266329891
2023-02-26,21238.494518179785,9029.271691226695,34321.08413748072
2023-02-27,21360.048080396373,9390.31785909972,33239.22770334115
2023-02-28,21308.66372766906,8811.36515104058,33694.41718930284
2023-03-01,21475.157944829738,9476.401852735076,33331.072082467275
2023-03-02,21367.231243084323,8971.19870266817,33258.55859917206
2023-03-03,21407.436765975035,9427.71843100878,32791.84049786147
2023-03-04,21416.590174456636,8414.681214314405,33215.4562976279
2023-03-05,21458.335923984596,9666.727637615337,34224.2869770745
2023-03-06,21604.765205241765,9073.713430291542,33863.95661524942
2023-03-07,21587.25821701978,10114.748855100017,33027.99382999309
2023-03-08,21795.5115722369,9713.954838376423,34153.86993652817
2023-03-09,21735.806762256798,9394.66147440641,33808.24630545968
2023-03-10,21829.026411508974,9609.271305621467,33705.11059732947
2023-03-11,21894.11994713166,8864.274544570522,34287.05186276086
2023-03-12,21992.732090532903,9270.274652212443,34373.326670636794
2023-03-13,22194.887539731753,9489.950280858591,34257.87965621717
2023-03-14,22229.902467622338,9724.992919244354,35060.800685002156
2023-03-15,22485.481513618313,10976.295733090283,34736.32285412481
2023-03-16,22466.05405307842,10715.88454524554,35310.35791003731
2023-03-17,22590.854382001147,10180.187533643531,34384.80275934305
2023-03-18,22677.445455734276,9972.591657429308,35606.164782578075
2023-03-19,22786.39777039443,11436.57639280168,35081.47898200333
2023-03-20,22987.01515980868,11677.786630120692,35696.25857261904
2023-03-21,23008.27680726561,10770.834288156477,35681.891445139125
2023-03-22,23237.953134056504,10713.539746637478,35820.22278413504
2023-03-23,23180.9486752537,11481.448021091717,35658.51772152968
2023-03-24,23257.376269093216,10183.267347080608,34977.25446865446
2023-03-25,23286.06226100542,11060.594419719055,35220.82086236685
2023-03-26,23329.19474652236,11924.250450266927,35883.1752133319
2023-03-27,23458.00742339562,11577.635371090333,34808.55165886682
2023-03-28,23403.669489971933,11603.548075620434,34992.8730239533
2023-03-29,23556.340697936885,11278.442399789006,36557.25939504221
2023-03-30,23423.44638347048,10802.85545583194,35531.68917433599
2023-03-31,23427.67873534102,11443.621524177732,35462.08607498962
2023-04-01,23390.426096335974,11401.513675075797,35737.77874310656
2023-04-02,23376.34452039658,11441.061901818699,35920.03562730963
2023-04-03,23458.966393271,12115.036244239405,35619.59640483808
2023-04-04,23371.51876551833,11681.645593284098,35885.31450706494
2023-04-05,23505.91262782469,11530.043190275965,35332.68080218492
2023-04-06,23370.959922484377,11578.397630973517,36552.40788142019
2023-04-07,23390.326309632153,11106.203904980872,36338.13037828191
2023-04-08,23385.922982939985,11039.483794055759,35113.28275683506
2023-04-09,23422.45294926619,11169.084570843495,34776.89480973269
2023-04-10,23573.007430064765,11630.32903600482,35795.380568532775
2023-04-11,23569.885515282287,11619.256481184906,36074.0390110217
2023-04-12,23803.59839783867,10992.120014352462,35980.45485841351
2023-04-13,23781.114692427578,11703.541624846175,34924.84091692485
2023-04-14,23923.854185394917,11653.686557095914,36312.64915188508
2023-04-15,24051.132274465013,11398.220377071077,36373.92231707367
2023-04-16,24224.769140772358,12467.110498262897,37074.4049638878
2023-04-17,24514.75764070245,11892.203659985424,36277.91821759962
2023-04-18,24650.161126059433,11164.1409379428,36268.040644640794
2023-04-19,25018.200400286438,12877.582484303459,36517.75406557493
2023-04-20,25122.584055483963,13348.285534522058,37049.63861905237
2023-04-21,25381.58720293766,12488.597030447268,37717.11933631545
2023-04-22,25611.578512736687,12389.160384091418,37450.40444197123
2023-04-23,25871.707318886096,13353.593003379076,38637.77348654712
2023-04-24,26229.642613221014,14372.05081085555,38212.1394224768
2023-04-25,26412.533155704947,14577.089973639522,38491.62086460178
2023-04-26,26806.146167504325,14401.764398130035,38621.411851434365
2023-04-27,26919.392413580495,14111.255758424375,38364.906592727886
2023-04-28,27163.966494146032,15161.053896492293,39897.64310507374
2023-04-29,27356.351644376595,15142.0164705516,39778.7941519042
2023-04-30,27556.350280652587,15577.297791106861,40199.42472872289
2023-05-01,27832.8072083831,16390.979548110503,40776.45814727528
2023-05-02,27914.540119798876,14709.405073585809,40057.09456543327
